distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 
450.0775 137 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467771 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
450.0878 138 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467751 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
450.9853 139 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461452 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
449.6571 140 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461432 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
451.4784 141 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309541 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
450.9383 142 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309341 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
449.5206 143 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602952 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
451.3674 144 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602752 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
449.6872 145 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.2e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
450.1141 146 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 8e-08 0.855 0.3509493 0.06762252 0.000830044 0.0001394441 
450.638 147 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855001 0.3509493 0.06762252 0.000830044 0.0001394441 
450.3077 148 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.854999 0.3509493 0.06762252 0.000830044 0.0001394441 
450.9731 149 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509503 0.06762252 0.000830044 0.0001394441 
449.7163 150 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509483 0.06762252 0.000830044 0.0001394441 
450.475 151 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762352 0.000830044 0.0001394441 
450.2878 152 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762152 0.000830044 0.0001394441 
451.4846 153 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000831044 0.0001394441 
450.7845 154 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000829044 0.0001394441 
450.3853 155 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001404441 
449.5463 156 0.1033796 0.06163166 0.09845785 0.3305723 0.05054881 0.8467761 0.3461442 0.02309441 0.01602852 1.133423e-07 0.855 0.3509493 0.06762252 0.000830044 0.0001384441 
447.1154 157 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
448.1109 158 0.1057282 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.7162 159 0.1057262 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.8369 160 0.1057272 0.06226068 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
448.6539 161 0.1057272 0.06225868 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
447.7101 162 0.1057272 0.06225968 0.09996593 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.1222 163 0.1057272 0.06225968 0.09996393 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
447.7045 164 0.1057272 0.06225968 0.09996493 0.3356006 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
448.211 165 0.1057272 0.06225968 0.09996493 0.3355986 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
448.1382 166 0.1057272 0.06225968 0.09996493 0.3355996 0.05174722 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
447.8122 167 0.1057272 0.06225968 0.09996493 0.3355996 0.05174522 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
447.3707 168 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210257 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
447.6764 169 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210237 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
449.1296 170 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405633 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
447.882 171 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405613 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.3774 172 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351828 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.3615 173 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351628 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.5025 174 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623414 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.0717 175 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623214 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.9091 176 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.2e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
445.8285 177 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 8e-08 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001381415 
448.4204 178 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610241 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.575 179 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610221 0.3591291 0.06912258 0.0008271644 0.0001381415 
446.2206 180 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591301 0.06912258 0.0008271644 0.0001381415 
447.4544 181 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591281 0.06912258 0.0008271644 0.0001381415 
447.1886 182 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912358 0.0008271644 0.0001381415 
447.3427 183 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912158 0.0008271644 0.0001381415 
446.2884 184 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008281644 0.0001381415 
447.3535 185 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008261644 0.0001381415 
446.5432 186 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001391415 
446.9929 187 0.1057272 0.06225968 0.09996493 0.3355996 0.05174622 0.8210247 0.3405623 0.02351728 0.01623314 1.127987e-07 0.8610231 0.3591291 0.06912258 0.0008271644 0.0001371415 
446.1652 188 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
444.1326 189 0.1064594 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.0727 190 0.1064574 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.2065 191 0.1064584 0.06245631 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.5957 192 0.1064584 0.06245431 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
445.9869 193 0.1064584 0.06245531 0.1004354 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
444.9479 194 0.1064584 0.06245531 0.1004334 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
445.6335 195 0.1064584 0.06245531 0.1004344 0.3371665 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.1651 196 0.1064584 0.06245531 0.1004344 0.3371645 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
445.2773 197 0.1064584 0.06245531 0.1004344 0.3371655 0.05212021 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
444.4753 198 0.1064584 0.06245531 0.1004344 0.3371655 0.05211821 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
444.3032 199 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130043 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.4226 200 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130023 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
447.3734 201 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388245 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
445.5572 202 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388225 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.6235 203 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02365001 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
444.4757 204 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364801 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
447.5075 205 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629788 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.3308 206 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629588 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
444.377 207 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.2e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
445.5429 208 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 8e-08 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.9901 209 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8629002 0.3616771 0.06958984 0.0008262674 0.0001377357 
446.5885 210 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628982 0.3616771 0.06958984 0.0008262674 0.0001377357 
447.3411 211 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616781 0.06958984 0.0008262674 0.0001377357 
445.149 212 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616761 0.06958984 0.0008262674 0.0001377357 
446.0187 213 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06959084 0.0008262674 0.0001377357 
445.2881 214 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958884 0.0008262674 0.0001377357 
445.8496 215 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008272674 0.0001377357 
445.4412 216 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008252674 0.0001377357 
444.6699 217 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001387357 
445.8561 218 0.1064584 0.06245531 0.1004344 0.3371655 0.05211921 0.8130033 0.3388235 0.02364901 0.01629688 1.126294e-07 0.8628992 0.3616771 0.06958984 0.0008262674 0.0001367357 
446.1533 219 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
446.5426 220 0.1067357 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.8403 221 0.1067337 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
444.3427 222 0.1067347 0.0625302 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.1774 223 0.1067347 0.0625282 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
446.2119 224 0.1067347 0.0625292 0.1006127 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.4088 225 0.1067347 0.0625292 0.1006107 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.0873 226 0.1067347 0.0625292 0.1006117 0.3377581 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.9603 227 0.1067347 0.0625292 0.1006117 0.3377561 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.8235 228 0.1067347 0.0625292 0.1006117 0.3377571 0.0522611 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
444.7547 229 0.1067347 0.0625292 0.1006117 0.3377571 0.0522591 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.1453 230 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099742 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
447.2886 231 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099722 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
447.4128 232 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381677 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
446.2031 233 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381657 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
446.391 234 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369976 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
444.7715 235 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369776 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
444.9357 236 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632196 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.5984 237 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01631996 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
444.9133 238 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.2e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
444.8664 239 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 8e-08 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001375824 
446.0422 240 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636089 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.2463 241 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636069 0.3626396 0.06976635 0.0008259285 0.0001375824 
445.4511 242 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626406 0.06976635 0.0008259285 0.0001375824 
446.9512 243 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626386 0.06976635 0.0008259285 0.0001375824 
444.5621 244 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976735 0.0008259285 0.0001375824 
445.4286 245 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976535 0.0008259285 0.0001375824 
446.768 246 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008269285 0.0001375824 
445.8073 247 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008249285 0.0001375824 
445.4999 248 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001385824 
446.3814 249 0.1067347 0.0625292 0.1006117 0.3377571 0.0522601 0.8099732 0.3381667 0.02369876 0.01632096 1.125655e-07 0.8636079 0.3626396 0.06976635 0.0008259285 0.0001365824 
444.5292 250 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.2299 251 0.1067885 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.1172 252 0.1067865 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
447.444 253 0.1067875 0.06254434 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.5896 254 0.1067875 0.06254234 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.0462 255 0.1067875 0.06254334 0.1006466 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.6343 256 0.1067875 0.06254334 0.1006446 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.517 257 0.1067875 0.06254334 0.1006456 0.3378712 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
